sensor_id,gap_corr_sum Week1,gap_corr_sum Week10,gap_corr_sum Week11,gap_corr_sum Week12,gap_corr_sum Week13,gap_corr_sum Week14,gap_corr_sum Week15,gap_corr_sum Week2,gap_corr_sum Week3,gap_corr_sum Week4,gap_corr_sum Week5,gap_corr_sum Week6,gap_corr_sum Week7,gap_corr_sum Week8,gap_corr_sum Week9,gap_corr_sum_square Week1,gap_corr_sum_square Week10,gap_corr_sum_square Week11,gap_corr_sum_square Week12,gap_corr_sum_square Week13,gap_corr_sum_square Week14,gap_corr_sum_square Week15,gap_corr_sum_square Week2,gap_corr_sum_square Week3,gap_corr_sum_square Week4,gap_corr_sum_square Week5,gap_corr_sum_square Week6,gap_corr_sum_square Week7,gap_corr_sum_square Week8,gap_corr_sum_square Week9,raw_corr_sum Week1,raw_corr_sum Week10,raw_corr_sum Week11,raw_corr_sum Week12,raw_corr_sum Week13,raw_corr_sum Week14,raw_corr_sum Week15,raw_corr_sum Week2,raw_corr_sum Week3,raw_corr_sum Week4,raw_corr_sum Week5,raw_corr_sum Week6,raw_corr_sum Week7,raw_corr_sum Week8,raw_corr_sum Week9,raw_corr_sum_square Week1,raw_corr_sum_square Week10,raw_corr_sum_square Week11,raw_corr_sum_square Week12,raw_corr_sum_square Week13,raw_corr_sum_square Week14,raw_corr_sum_square Week15,raw_corr_sum_square Week2,raw_corr_sum_square Week3,raw_corr_sum_square Week4,raw_corr_sum_square Week5,raw_corr_sum_square Week6,raw_corr_sum_square Week7,raw_corr_sum_square Week8,raw_corr_sum_square Week9
25170,,319.9781,372.2104,380.5344,395.806,406.2168,358.7225,,,274.9776,301.436,307.5494,305.4347,347.5374,340.3805,,209.1121,278.4792,297.1993,323.7895,338.6598,296.5298,,,182.8312,197.2205,204.2313,205.5606,253.6843,239.5853,,103.5269,306.334,368.5697,369.5383,365.3583,307.5608,,,392.8848,409.8944,300.0738,262.3227,274.9229,227.9649,,76.0678,214.8562,308.4016,307.7749,305.3503,233.3925,,,421.9911,438.8912,417.4424,338.0638,225.6585,142.3251
25171,,356.4929,371.7387,378.1585,393.8552,403.319,368.3326,,,265.6483,292.7618,296.1893,288.6809,311.5932,321.9595,,254.0862,275.1211,292.5216,320.4936,333.6247,311.8614,,,166.7457,184.6286,189.0816,184.8261,206.5861,217.2256,,221.0102,312.7471,361.0865,370.8575,372.0652,290.7995,,,397.7785,419.4455,301.5946,266.6307,305.2171,120.8651,,144.7117,222.5208,293.1969,307.0143,305.2327,212.072,,,439.6122,466.1739,426.7134,374.2805,322.493,99.7713
25173,,357.6935,341.0362,368.1677,395.286,411.1493,362.7102,,,263.7137,273.3216,275.1146,296.7538,330.0485,345.8268,,259.1857,235.945,279.6453,322.7533,346.6095,303.162,,,161.2793,163.4872,167.3859,196.9306,231.313,249.5108,,257.8364,299.2642,364.074,354.6397,376.5961,317.2512,,,396.5031,418.2438,227.5959,199.1224,186.6454,189.0928,,166.3286,217.754,306.9212,273.8764,310.9195,245.4874,,,433.0481,458.4191,223.5399,167.7274,112.8485,124.2774
25176,,182.2207,265.2917,304.3509,324.6049,368.0367,339.2005,59.7736,72.9001,224.166,226.1377,217.4492,193.5244,183.4775,128.6065,,67.8847,140.7861,190.3853,219.3261,278.6883,265.2167,35.7872,19.9517,118.7367,110.0803,101.9945,82.869,72.4517,35.8729,,132.3336,149.0659,269.8922,259.1275,300.6268,241.9231,115.3028,336.7762,396.534,415.774,-260.0698,241.9257,-90.6669,57.8844,,123.292,106.4589,231.6606,158.5609,218.8144,154.996,117.064,340.4336,441.4397,461.4484,385.2253,307.4503,123.4007,36.9621
25177,,239.7048,243.141,263.3447,270.7465,260.8394,258.833,50.0102,69.569,221.6483,180.7433,175.9199,218.0836,256.9269,259.8699,,118.8021,119.9999,143.1352,154.104,142.2034,158.2989,25.1789,19.0212,117.0724,71.7083,68.1101,105.7312,140.8976,141.7658,,156.5137,158.8853,308.0727,189.0138,263.7279,213.9827,115.3982,336.9465,396.3047,415.6101,-256.9901,232.8169,272.5555,304.7839,,118.0653,117.544,251.5362,87.7869,193.3771,153.9004,117.1772,340.6697,442.1767,459.5066,378.4535,253.4809,229.4962,270.7368
25179,,316.6179,337.1492,325.2033,326.0553,332.1903,313.5099,65.6596,121.2427,246.0237,242.4226,254.8169,214.7336,310.3806,288.8939,,202.8282,230.6723,219.3219,219.7143,227.0507,226.3857,42.1993,56.7772,145.1828,129.2775,140.0141,102.6557,202.14,173.4866,,76.3196,182.4184,238.1546,132.7455,270.9678,317.0566,115.5321,336.9593,396.8996,414.9656,-259.5729,263.7448,296.6591,273.1094,,157.2376,154.9208,143.9586,93.045,182.744,244.8403,117.2772,340.7177,440.7771,458.1124,383.7274,382.9705,323.4047,292.5349
25182,,289.7752,357.6744,346.2429,362.7259,406.7195,356.9921,,70.3886,113.1951,216.0602,274.3887,257.5554,282.1866,284.6128,,172.2476,258.2731,247.5416,273.0098,339.9415,294.415,,27.3645,43.7472,103.5261,162.7434,145.4095,169.9739,173.5845,,223.7528,257.5647,334.4153,334.4161,355.552,323.1388,,337.0835,395.8778,416.9956,-180.2927,254.2288,278.5853,278.7714,,136.2286,179.2944,278.0673,265.9777,291.8553,253.656,,341.0002,441.0895,464.2359,247.0089,395.3245,344.4329,297.8555
25183,,300.6041,340.4396,367.2967,364.3899,382.0742,316.8311,,52.5782,154.7876,,205.7675,131.2024,118.6643,248.8514,,186.0135,236.85,276.9939,274.3222,299.9549,232.2448,,17.6775,60.3291,,93.0035,40.2928,35.2835,133.0829,,157.0534,275.721,359.4492,324.5113,360.2145,298.589,,336.9309,396.3653,,263.2956,250.7722,259.3938,265.9296,,134.2139,181.409,290.7097,264.3726,282.1916,236.045,,340.642,441.005,,299.8459,365.2792,322.4789,283.3586
25185,,94.4615,64.5208,,251.3446,189.1063,145.5628,,-34.7097,-5.5744,-3.0688,-86.2164,16.7014,-42.8799,-3.0444,,20.3451,11.6181,,136.0548,78.0141,54.0456,,14.738,10.5281,6.6244,24.6604,4.7472,8.9878,4.64,,65.7195,70.4491,,217.0118,168.3075,104.4196,,334.8221,394.7773,413.374,305.5717,244.2184,247.7972,219.115,,22.5516,35.8571,,171.0316,69.2097,40.2916,,336.3492,439.9221,460.1768,408.1597,378.2473,309.8409,250.9143
25188,,277.075,246.9997,,201.0576,240.0589,193.2442,,109.0753,243.7505,277.831,305.5471,302.8642,328.8711,305.611,,156.5549,123.2583,,85.8366,120.307,89.921,,43.3078,138.511,170.2412,204.4461,204.9524,229.7129,196.3704,,210.6745,238.5833,,177.3216,250.9826,207.5172,,336.8716,397.3184,-262.6882,299.6621,258.4406,291.9645,292.5776,,121.8171,136.6006,,88.5753,154.4829,126.5237,,340.4181,440.6348,228.387,431.0698,397.1524,344.9845,299.7221
25189,,374.4109,377.3279,360.8943,381.3723,384.5668,354.123,,129.9846,276.8875,305.65,314.9016,331.3934,355.8784,364.8194,,281.8601,285.6832,267.8818,300.5172,304.6076,289.9536,,58.3699,175.6551,204.9647,215.1738,242.077,266.0322,275.0519,,269.0779,312.3016,343.352,334.6772,340.1133,297.6861,,337.3365,397.8262,-328.4592,299.3513,265.2626,303.8672,319.6852,,179.5273,223.8211,266.5416,246.6884,254.1756,219.9613,,341.5432,441.3196,324.2434,427.7257,385.008,347.6197,303.0481
25191,,211.9358,266.0118,304.1579,336.0984,362.7059,332.9683,,146.2713,272.9232,288.1241,297.4331,307.9711,324.8427,290.6597,,92.0385,141.5161,190.3727,234.1296,270.4013,254.4432,,73.5654,168.9627,181.5989,191.8397,210.1115,222.8335,176.9369,,117.1539,212.837,143.0914,285.4538,313.0875,307.6804,,337.3149,397.5192,-264.0547,301.8003,264.3769,298.6408,301.1407,,77.1282,109.3258,76.1763,184.6749,234.2689,248.125,,341.4575,442.0881,240.8828,432.8043,384.5509,349.3473,291.9758
25194,,,,173.4661,127.8464,,,68.4221,92.2459,266.341,248.0143,231.6722,224.396,96.6669,116.5238,,,,62.3103,35.3084,,,41.9727,30.7961,162.2036,135.894,118.6792,113.4506,21.1792,29.94,,,,226.4428,48.1797,,,-17.7176,337.0228,397.4571,418.8056,294.2997,-202.8879,179.9965,24.6863,,,,120.1246,42.7016,,,16.5167,340.8327,441.8915,464.925,408.376,282.2509,139.9117,53.8734
25195,,325.2394,325.2448,362.0811,319.3558,316.6044,306.4149,,141.2951,279.5196,286.9817,266.9137,246.4636,310.7316,295.2007,,218.3821,219.4061,270.4011,212.9492,210.0147,217.5889,,73.0013,180.6246,180.8044,156.7893,134.315,205.8559,186.7739,,256.9153,270.9127,343.9609,203.6265,292.1847,135.6967,,337.3586,397.9222,419.4073,301.2613,-219.5066,289.8505,297.6415,,174.0213,174.0362,265.2789,115.8421,193.6705,93.729,,341.4995,441.6129,464.3088,431.8511,314.1678,345.2424,240.8146
25197,,319.679,331.1874,348.1842,315.8968,308.3553,293.2233,67.6152,132.449,257.9962,253.4858,248.1116,235.1934,268.1959,268.7294,,211.5533,225.1174,249.0583,207.177,195.4344,197.7602,41.5173,60.2561,152.2828,142.563,135.8354,123.8545,155.6315,155.9367,,246.4006,296.0059,336.6292,241.6785,344.8913,229.8294,-18.2186,337.5642,397.5871,419.4413,300.8326,-221.6777,296.9477,234.4617,,182.707,210.694,267.4006,141.7796,261.9232,184.456,16.1441,341.9317,442.1812,462.341,432.204,316.9463,313.0882,146.905
25200,10.3402,312.565,299.6644,298.819,268.5221,300.9451,291.8525,67.5496,154.0832,236.405,287.1605,255.9962,238.2203,205.6207,229.1768,5.3137,200.662,183.1604,187.1524,150.9013,189.0441,197.4546,41.4033,82.8289,131.4607,179.0457,143.0016,126.9429,92.862,117.0881,27.3397,190.7387,184.2259,242.8871,138.9328,230.7924,212.0736,114.8593,336.6009,396.3728,418.599,299.4108,-213.0224,271.7969,252.9125,26.6977,149.1842,98.4309,165.5995,74.6054,127.1086,132.1717,115.2812,340.0195,440.3603,462.8204,430.5073,298.7895,332.0186,281.8446
25201,9.1936,293.9861,301.892,336.0708,340.1306,339.8817,348.2892,58.8385,94.2471,178.9141,260.4299,260.2906,286.5391,173.8175,203.1882,4.5543,177.1266,185.4913,233.647,239.8976,238.9591,279.1118,33.2476,33.8933,77.8351,147.8647,147.0725,179.2757,66.7165,90.9916,27.2375,132.2598,218.3443,254.2127,307.1459,286.0955,273.0006,114.2994,337.2119,395.0577,418.2684,296.3382,-210.8666,266.5381,260.0367,26.5017,145.0369,138.2639,157.7527,210.7006,191.9178,190.531,115.3025,341.5815,440.191,464.3196,426.3062,301.2292,329.0012,287.756
25203,10.7338,187.5114,235.126,213.0741,229.9449,179.5745,246.3039,64.3626,121.8123,153.7397,149.7153,,,177.9451,108.6842,5.775,73.3723,111.9844,95.1134,111.247,69.9689,142.6475,37.4024,52.5912,56.5902,54.8177,,,70.8399,28.8667,27.5466,30.834,143.8777,54.8532,210.9205,175.3576,141.0474,115.1967,337.4729,396.3955,415.5442,,,279.0422,238.6716,27.1018,132.9025,74.6367,26.2139,130.0127,86.3759,89.1254,116.8591,341.6917,439.3272,460.9428,,,325.1439,267.8495
25206,,299.1585,290.5884,279.7793,354.119,397.7235,352.714,,142.6589,280.9471,284.966,250.8344,251.9356,293.0147,259.254,,180.7674,169.206,161.5964,259.6453,324.1705,286.3727,,71.124,184.4825,175.863,136.3449,139.6682,181.8926,140.6757,,175.3276,203.6257,298.5159,309.5774,344.3858,298.3497,,337.4404,396.7187,420.3499,298.3882,-225.3393,271.1512,121.5569,,182.3602,142.3856,241.6375,210.6963,272.7837,217.4378,,341.6835,442.01,463.5076,431.3579,325.2324,234.7075,91.7849
25207,,165.3933,186.2436,159.4517,222.3046,266.3347,310.9793,,138.2511,266.4076,277.8944,249.9153,277.9466,261.2731,191.4071,,57.7199,72.393,56.7367,103.3395,148.1555,223.1629,,63.5271,164.188,168.7384,135.4061,170.07,144.0991,78.5687,,114.7048,93.1079,210.6587,203.5542,203.6917,282.8378,,337.5151,397.7625,418.8466,299.0149,-222.1746,288.2737,261.2294,,91.3895,73.876,125.7404,95.955,99.7369,211.1726,,341.8406,440.7643,464.4015,432.2732,317.6585,318.7501,251.5367
25209,,306.13,319.8911,339.4242,349.5757,384.0674,348.6925,,114.6652,263.4258,275.0305,,,277.8978,253.0531,,191.2317,210.0953,236.9775,253.1924,303.0544,280.2611,,45.8149,164.2311,164.3618,,,161.9466,133.0862,,262.9421,273.3581,337.1228,285.3186,336.2,299.7371,,337.4003,396.7888,418.5382,,,277.8294,274.0097,,176.227,185.5806,254.8972,180.9468,256.6777,232.0243,,341.6916,442.1593,463.2456,,,343.6526,298.5012
25212,,111.3747,146.7177,207.4088,147.4271,300.8611,321.6732,47.9946,-4.6694,55.6546,53.6048,163.6685,-20.6258,-102.1556,55.9281,,28.4778,45.6741,93.9399,51.1563,189.716,241.1717,20.7472,11.2612,11.9619,11.4273,58.9883,5.9199,26.071,11.0251,,69.3636,83.7486,268.2834,194.3433,264.5192,305.1485,115.8387,332.0026,394.2866,415.319,-182.0447,244.8251,234.5947,152.3263,,93.7815,92.3513,199.9986,116.3067,190.0881,241.4137,117.3801,330.9874,439.5473,459.9642,249.3316,364.1694,293.9678,118.5455
25213,,213.7919,87.3689,162.9136,197.3749,349.6776,323.611,65.0823,71.0176,225.2668,,247.8604,253.1389,278.0213,217.0155,,92.3808,19.3435,56.1666,84.0862,251.735,242.5191,37.2629,20.4481,122.0058,,133.507,140.8289,162.3398,97.6478,,142.6158,62.4267,235.0479,143.7353,284.9384,278.6702,116.0195,333.5698,395.1475,,314.9805,257.4452,279.2084,228.1869,,132.5916,31.5247,192.9956,96.0023,218.6295,190.7507,117.7546,334.2749,441.842,,415.2763,396.6789,333.0094,157.8034
25215,,320.5899,337.3305,355.5904,278.9377,312.2464,274.3228,60.4489,73.0515,199.8498,241.6556,248.9152,204.2284,263.7851,310.4714,,207.2502,228.8732,260.8575,162.3299,202.5816,177.1585,32.6356,20.7497,99.1634,124.6897,133.0637,93.2869,146.9383,201.4053,,278.365,260.1304,350.7877,0.5688,160.5839,252.8973,116.0385,331.9652,394.9834,417.2728,-181.9968,254.94,284.6216,319.1804,,212.7761,195.9538,302.5404,65.034,90.2926,187.2112,117.7038,331.1426,441.9023,459.8926,249.5899,378.1758,341.4817,273.988
25218,,68.3975,84.5302,237.1998,189.776,218.1484,234.9578,57.4804,129.8648,233.7287,255.0727,255.5053,169.2639,65.6422,8.0476,,15.0475,20.1161,119.1361,78.9443,102.1582,132.2279,30.8189,59.6112,127.7884,142.359,143.5857,66.3179,14.8205,6.0637,,-29.8174,25.262,187.099,207.373,234.6098,188.9893,115.2465,337.3582,396.8058,417.1776,296.6315,252.6448,252.6262,-231.9417,,152.8397,85.0593,110.0576,103.02,128.7785,104.9106,116.7581,341.5946,441.1896,460.9884,426.1338,375.2626,310.3276,257.4444
25219,,268.578,295.3164,309.241,328.5375,340.7913,279.3708,59.6351,143.4392,237.4842,269.8932,261.5766,234.9466,281.9259,249.4674,,150.9217,179.4463,201.147,223.2761,240.1787,180.8937,33.8798,72.4723,131.589,159.3564,151.8135,123.4055,169.3362,134.2606,,241.462,232.5878,273.3117,327.4658,333.8182,231.5701,115.267,337.2151,397.1946,418.6901,299.8557,255.8473,288.0429,-228.6879,,145.8307,131.6136,182.7119,234.8085,247.9837,141.1278,116.612,341.1907,440.787,464.577,428.9315,379.8631,349.6647,261.1326
25221,,317.7044,362.7966,345.945,336.696,320.4359,327.0404,65.1671,128.6172,231.4737,288.1037,278.9203,240.1896,296.3633,270.4124,,204.2726,264.6719,248.1888,236.4692,214.6455,249.2378,38.2632,58.2434,124.3527,179.9784,170.8103,130.0771,186.4339,154.2246,,203.9858,277.9563,309.4796,345.1735,339.9864,294.6127,115.0857,337.3457,397.3063,419.553,299.7693,258.9461,288.2056,-226.0736,,113.8735,180.1971,225.2711,268.3609,255.0749,215.9206,116.1444,341.5181,440.2539,462.1959,430.2288,382.4435,342.5308,257.7262
25224,,295.3521,280.3592,346.4355,357.5107,330.4706,321.9363,,,,268.0979,238.0609,281.2511,280.711,294.2533,,174.2766,157.9094,246.6845,264.1697,226.1763,239.4433,,,,156.527,122.5162,174.0583,166.2494,179.4297,,74.7771,159.6491,250.2204,297.0887,266.9996,305.5137,,,,419.1841,301.6459,259.6954,271.4882,260.5523,,156.0563,145.4997,152.3294,198.0822,175.6306,230.915,,,,464.8255,429.3027,378.4291,332.5932,285.7242
25225,,350.6401,363.8678,366.6482,376.4894,397.4119,341.7977,,,,272.3208,293.3223,312.4843,343.6605,348.0961,,247.1023,268.2611,278.1879,293.9164,325.316,270.6182,,,,161.1913,187.3269,216.9295,251.6544,251.8678,,280.4586,290.5264,346.0626,327.9174,350.9278,303.1338,,,,419.465,300.9613,267.2649,296.9041,305.9954,,193.5565,200.5307,279.0158,238.3837,272.3065,225.9062,,,,464.877,429.6993,377.6435,349.8088,305.6117
25227,,293.3909,351.8195,376.1894,382.6156,394.8538,345.1071,,,,234.2875,171.0368,152.9995,183.3294,234.1667,,172.0248,247.9084,289.4774,302.6542,321.2556,276.0511,,,,118.898,64.4118,52.018,71.2307,113.2843,,245.5293,243.5392,335.2819,345.997,363.4403,289.3254,,,,417.9405,297.8365,254.5157,279.0876,290.1042,,181.9705,184.5955,283.9459,263.577,290.8736,210.695,,,,463.7662,422.9577,375.2034,342.107,278.5961
25230,,369.0417,381.132,370.9978,391.9193,388.9319,346.0374,37.2062,42.1271,69.0683,186.4977,265.4915,288.7324,326.0837,344.5378,,275.7209,292.1236,281.7239,315.5776,309.8847,276.0711,16.4534,22.696,31.5258,78.1912,153.4831,185.3546,224.9625,245.7015,,188.4555,189.7415,98.7428,297.1157,341.669,275.0546,115.4162,336.9038,396.4311,416.9308,-232.9982,249.6552,304.4802,291.9864,,172.4661,161.7959,90.7634,202.1193,254.9407,195.4721,117.0248,340.7133,440.8054,466.7316,256.1755,306.8722,341.962,302.87
25231,,345.9802,351.3676,325.8769,327.1916,238.1756,66.5208,32.4194,58.4867,75.3913,175.4822,191.2679,287.8309,329.015,343.9187,,238.4236,248.0635,217.3656,222.9782,118.0713,12.8631,15.7139,26.0543,30.1687,67.708,80.1509,183.1335,226.8301,242.0828,,131.9891,162.5127,118.2762,187.735,213.4835,-6.249,115.0893,336.2507,395.0031,416.6025,-191.2801,261.4006,273.4944,268.0805,,160.9544,152.6339,85.6397,117.4681,132.4342,67.5486,116.566,339.4012,439.4015,468.4215,254.7266,375.3312,337.2608,295.3641
25233,,337.1972,350.1087,329.947,334.8748,362.0374,324.9474,27.2034,23.0724,40.9119,167.273,239.0931,256.3665,296.2468,293.572,,233.166,249.6976,225.4568,232.1481,269.3202,243.0951,14.2117,18.1251,23.2521,65.6458,129.5291,149.2903,188.9457,183.1764,,256.1731,260.5071,309.4771,339.3297,362.789,312.9148,115.1711,336.5891,396.1442,415.7419,-188.925,258.732,284.9991,296.1236,,188.68,192.331,211.0054,249.2242,291.5265,236.6346,116.5355,340.089,438.6947,464.3623,256.3179,366.1273,345.4402,304.2924
25236,,372.3783,379.6696,370.7777,375.7207,386.6381,349.2347,,,,292.0886,290.3452,314.8151,343.6202,352.2227,,280.1716,290.9881,282.7734,293.1017,308.9872,282.8251,,,,186.1625,183.1957,219.032,250.6171,258.3393,,292.3854,288.0724,361.839,345.6858,347.361,321.6378,,,,419.725,300.1814,263.1953,300.2103,323.666,,210.1182,208.373,294.9803,266.8354,264.6104,254.8674,,,,465.0596,432.5734,384.6771,351.4444,275.5217
25237,,362.5111,368.671,374.3616,385.3086,398.3639,357.1709,,,,289.4317,279.7206,288.0063,328.0525,332.6479,,266.4215,273.9444,287.8288,307.4541,325.8143,293.6637,,,,182.7017,172.4111,185.9951,231.8024,234.2916,,279.8381,287.2977,353.9274,345.2123,354.9235,318.6333,,,,419.766,299.9781,264.5901,299.3181,278.138,,197.6478,202.46,274.7389,265.2081,274.9959,262.2547,,,,462.2245,431.2925,382.4535,302.4948,193.4008
25239,,362.439,348.0092,354.3296,372.1627,389.9363,343.7035,,,,49.6284,57.4839,237.2054,284.7165,341.6396,,265.8529,245.3136,257.8524,286.496,313.0254,273.1714,,,,8.7472,10.0579,124.8139,171.4762,245.6151,,272.8022,246.0103,351.7394,344.5537,354.0994,327.4144,,,,388.5199,253.3434,279.039,293.6961,274.6622,,207.0484,176.2747,286.31,275.4323,273.565,259.4564,,,,401.5512,336.3168,371.2367,315.4116,187.9306
25242,,,,,386.9115,385.98,314.2245,,73.0021,124.7843,,251.2895,276.9172,,118.4908,,,,,309.5393,306.4693,227.9466,,28.6065,49.6446,,135.7518,167.9242,,33.1354,,,,,347.7629,357.1581,273.428,,336.0023,446.6551,,318.6116,263.3066,,237.8079,,,,,284.5627,280.128,215.3827,,338.6951,452.4305,,429.6693,375.7232,,275.7822
25243,,,92.6757,275.3708,,,,,20.0073,63.0711,134.1022,160.656,77.508,,130.5787,,,20.3404,159.3116,,,,,14.702,26.1014,41.2712,56.1222,17.0192,,38.1907,,,43.9085,-11.66,,,,,336.8309,395.9993,402.7753,-159.4116,249.8238,,246.7099,,,103.8293,107.7782,,,,,340.479,440.324,436.8497,206.2644,356.376,,258.4628
25245,,,,,,,,,65.9251,99.0966,,254.6464,250.749,,157.6721,,,,,,,,,23.7216,35.2788,,141.5067,140.7286,,52.0774,,,,,,,,,336.2146,396.1875,,321.8441,263.849,,247.6476,,,,,,,,,339.206,440.4902,,435.4594,380.5876,,278.7648
25248,,349.4501,357.1865,355.684,342.7977,375.7085,359.2288,,104.84,268.268,285.4226,312.8084,303.6154,353.8427,333.1148,,244.4303,255.9985,260.7606,243.9593,290.3384,297.1233,,43.8644,170.1426,176.1246,211.4414,202.3774,262.1608,228.7063,,283.8082,283.2678,360.6686,302.8896,311.2591,303.4115,,337.04,397.4426,409.9361,300.5428,261.0325,305.0606,316.1708,,196.5517,197.7857,302.6475,247.3177,235.0086,238.5967,,340.987,437.3034,436.3202,425.9271,384.0709,351.6361,301.1416
25249,,350.7153,355.7238,348.7317,339.66,377.3866,343.2286,,138.5096,276.6844,241.7829,294.4048,287.3171,318.5728,333.6482,,244.8422,250.7545,249.5232,240.9084,293.2728,271.2293,,68.22,177.1988,131.9316,189.8608,185.0594,215.1155,229.5266,,191.3731,287.0615,304.078,295.1994,348.9744,306.5704,,337.5572,397.1219,395.736,274.6679,253.5735,182.226,160.8024,,182.6031,188.8877,261.6658,231.6819,267.4281,225.335,,341.8929,436.0873,429.878,341.4568,307.7521,105.5699,104.872
25251,,335.287,326.3041,320.2961,340.173,389.266,355.5314,,107.1273,179.7318,199.6803,305.9089,301.269,326.7851,306.2598,,223.9849,212.8795,209.9768,241.0564,310.9592,291.4558,,39.8908,75.4779,92.6542,204.7513,201.5992,223.9444,192.4717,,213.4602,276.4024,328.9757,323.0548,309.1194,313.718,,336.9402,396.4621,395.372,301.9599,266.2998,301.3116,269.8955,,197.5807,177.852,285.7386,251.3057,251.6689,253.798,,340.657,435.4378,432.8921,426.4418,383.4542,298.2707,177.4308
25254,,360.5733,340.6891,334.196,366.3479,349.8145,331.3055,,141.6524,276.3335,277.9449,293.3691,265.1396,290.056,328.5918,,259.9127,231.7029,229.4748,279.3779,254.0158,254.3699,,72.7141,178.3165,168.3969,185.5625,153.4984,176.3587,220.0654,,275.0011,64.4801,339.0647,349.7662,342.9506,303.728,,337.528,397.9945,420.1612,-181.8544,262.0842,284.2596,242.898,,198.6641,114.5073,253.6463,270.3767,258.3792,227.0085,,341.8717,439.8637,466.262,247.3908,363.5259,287.4335,146.8132
25255,,358.2323,347.1767,378.4825,392.3379,380.7055,355.4505,,146.0756,274.6027,263.8213,275.8304,249.1169,321.1531,336.4799,,258.969,245.0115,292.2538,317.1729,298.3147,291.8595,,73.1396,174.6704,154.7559,167.4947,136.6311,216.0628,232.5779,,293.7224,43.7541,360.8933,366.0297,353.8544,318.9059,,337.3137,396.9418,370.5128,-177.9604,261.7545,302.6507,321.1515,,207.5748,110.427,304.9318,305.7383,282.8577,250.1345,,341.5165,442.2479,357.545,242.5736,404.8694,348.0746,301.0562
25257,,289.1081,278.2573,357.3444,379.0821,399.0689,361.7045,,144.3004,251.4003,308.9941,306.7117,301.8327,307.7301,291.8724,,168.1212,157.3615,260.3086,296.3503,326.8334,301.0411,,78.3734,148.8851,206.3928,205.3146,199.999,199.1662,174.9628,,279.9504,151.6609,359.5057,360.3628,354.8809,320.4042,,337.2409,391.8846,416.2015,-181.8356,268.1038,222.8285,227.8893,,205.1725,133.5455,280.5272,284.6266,290.2309,253.0888,,341.2398,433.7303,453.8241,247.3451,364.5261,149.8983,142.1101
25260,,212.2267,230.1674,303.5902,367.6291,402.6469,348.8925,61.7565,113.3286,250.0632,255.689,279.6905,290.2794,309.3172,239.0218,,91.1252,106.0751,191.6838,279.9675,332.6808,281.1021,37.1623,48.08,154.1003,146.1761,167.3334,183.9816,200.2579,118.174,,117.5705,153.1829,305.3768,322.7963,361.4872,325.7287,115.4904,337.2349,397.2299,-323.6979,281.3927,-222.4284,279.7843,258.2378,,141.8871,89.9889,256.9213,245.5535,292.6424,259.8651,116.9988,341.3399,441.1998,316.7467,368.919,349.0159,296.6363,192.3732
25261,9.8259,,,,,71.8694,326.141,59.9318,67.9162,239.8249,,,,192.7171,,5.3596,,,,,12.6561,245.853,34.395,19.1272,142.9878,,,,79.765,,27.6821,,,,,49.4104,150.6404,115.3831,337.0716,397.2728,,,,265.5332,,27.3694,,,,,95.3001,97.7715,117.084,341.105,441.2049,,,,307.1255,
25263,10.5893,307.6662,344.4275,345.6014,370.2957,404.4072,331.298,67.3533,128.3053,198.5579,222.2537,277.7839,,264.3424,270.1522,5.6566,189.3189,238.8489,246.3541,284.7281,335.067,253.7718,41.32,55.5817,90.0206,113.0502,171.2196,,146.4049,149.7277,27.6586,241.9942,292.2426,336.6417,328.7086,345.8785,283.3475,115.4073,337.3032,396.78,-238.017,374.9267,,281.1616,271.1028,27.3228,157.5579,199.2664,263.4935,243.2658,279.5223,229.343,117.2322,341.5049,441.4343,193.2546,422.1983,,336.1308,196.44
25266,,336.1774,320.1398,388.9421,398.3944,410.2682,354.7587,,108.867,233.3629,207.5917,199.3584,151.2677,243.6047,284.2458,,227.401,205.3683,309.1566,328.2137,345.1332,289.8027,,45.4777,134.0414,96.318,86.6788,53.4369,124.7381,169.0487,,203.2139,80.23,353.279,357.798,359.0287,316.5318,,335.8124,396.445,415.3165,291.6224,243.2355,95.1631,213.2051,,174.6014,126.856,311.2259,288.8153,291.953,253.9103,,338.4251,435.3615,459.3615,395.9297,338.7983,44.9981,116.8543
